"sampling_stratregy","agent_number","mean_delta","time_max","prop_biased"
"SAM",33,0.616161616161616,"100","0% biased agents"
"SAM",34,0.424242424242424,"100","0% biased agents"
"SAM",35,0.383838383838384,"100","0% biased agents"
"SAM",36,0.232323232323232,"100","0% biased agents"
"SAM",37,0.303030303030303,"100","0% biased agents"
"SAM",38,0.454545454545455,"100","0% biased agents"
"SAM",39,0.383838383838384,"100","0% biased agents"
"SAM",40,0.363636363636364,"100","0% biased agents"
"SAM",41,0.282828282828283,"100","0% biased agents"
"SAM",42,0.333333333333333,"100","0% biased agents"
"SAM",43,0.282828282828283,"100","0% biased agents"
"SAM",44,0.505050505050505,"100","0% biased agents"
"SAM",45,0.181818181818182,"100","0% biased agents"
"SAM",46,0.212121212121212,"100","0% biased agents"
"SAM",47,0.444444444444444,"100","0% biased agents"
"SAM",48,0.494949494949495,"100","0% biased agents"
"SAM",49,0.464646464646465,"100","0% biased agents"
"SAM",50,0.252525252525253,"100","0% biased agents"
"SAM",51,0.444444444444444,"100","0% biased agents"
"SAM",52,0.323232323232323,"100","0% biased agents"
"SAM",53,0.484848484848485,"100","0% biased agents"
"SAM",54,0.464646464646465,"100","0% biased agents"
"SAM",55,0.505050505050505,"100","0% biased agents"
"SAM",56,0.424242424242424,"100","0% biased agents"
"SAM",57,0.464646464646465,"100","0% biased agents"
"SAM",58,0.343434343434343,"100","0% biased agents"
"SAM",59,0.383838383838384,"100","0% biased agents"
"SAM",60,0.424242424242424,"100","0% biased agents"
"SAM",61,0.373737373737374,"100","0% biased agents"
"SAM",62,0.474747474747475,"100","0% biased agents"
"SAM",63,0.404040404040404,"100","0% biased agents"
"SAM",64,0.363636363636364,"100","0% biased agents"
"SAM",65,0.424242424242424,"100","0% biased agents"
"SAM",66,0.505050505050505,"100","0% biased agents"
"SAM",67,0.282828282828283,"100","0% biased agents"
"SAM",68,0.545454545454545,"100","0% biased agents"
"SAM",69,0.454545454545455,"100","0% biased agents"
"SAM",70,0.424242424242424,"100","0% biased agents"
"SAM",71,0.464646464646465,"100","0% biased agents"
"SAM",72,0.303030303030303,"100","0% biased agents"
"SAM",73,0.181818181818182,"100","0% biased agents"
"SAM",74,0.222222222222222,"100","0% biased agents"
"SAM",75,0.505050505050505,"100","0% biased agents"
"SAM",76,0.393939393939394,"100","0% biased agents"
"SAM",77,0.383838383838384,"100","0% biased agents"
"SAM",78,0.343434343434343,"100","0% biased agents"
"SAM",79,0.434343434343434,"100","0% biased agents"
"SAM",80,0.484848484848485,"100","0% biased agents"
"SAM",81,0.262626262626263,"100","0% biased agents"
"SAM",82,0.484848484848485,"100","0% biased agents"
"SAM",83,0.393939393939394,"100","0% biased agents"
"SAM",84,0.474747474747475,"100","0% biased agents"
"SAM",85,0.575757575757576,"100","0% biased agents"
"SAM",86,0.242424242424242,"100","0% biased agents"
"SAM",87,0.434343434343434,"100","0% biased agents"
"SAM",88,0.333333333333333,"100","0% biased agents"
"SAM",89,0.323232323232323,"100","0% biased agents"
"SAM",90,0.474747474747475,"100","0% biased agents"
"SAM",91,0.303030303030303,"100","0% biased agents"
"SAM",92,0.242424242424242,"100","0% biased agents"
"SAM",93,0.464646464646465,"100","0% biased agents"
"SAM",94,0.494949494949495,"100","0% biased agents"
"SAM",95,0.252525252525253,"100","0% biased agents"
"SAM",96,0.545454545454545,"100","0% biased agents"
"SAM",97,0.424242424242424,"100","0% biased agents"
"SAM",98,0.333333333333333,"100","0% biased agents"
"SAM",99,0.242424242424242,"100","0% biased agents"
"SAM",101,0.343434343434343,"100","0% biased agents"
"SAM",102,0.515151515151515,"100","0% biased agents"
"MAP",2,0.428571428571429,"50","0% biased agents"
"MAP",3,0.346938775510204,"50","0% biased agents"
"MAP",4,0.530612244897959,"50","0% biased agents"
"MAP",5,0.326530612244898,"50","0% biased agents"
"MAP",6,0.163265306122449,"50","0% biased agents"
"MAP",7,0.204081632653061,"50","0% biased agents"
"MAP",8,0.326530612244898,"50","0% biased agents"
"MAP",9,0.0816326530612245,"50","0% biased agents"
"MAP",10,0.163265306122449,"50","0% biased agents"
"MAP",11,0.204081632653061,"50","0% biased agents"
"MAP",12,0.387755102040816,"50","0% biased agents"
"MAP",13,0.142857142857143,"50","0% biased agents"
"MAP",14,0.244897959183673,"50","0% biased agents"
"MAP",15,0.204081632653061,"50","0% biased agents"
"MAP",16,0.142857142857143,"50","0% biased agents"
"MAP",17,0.26530612244898,"50","0% biased agents"
"MAP",18,0.285714285714286,"50","0% biased agents"
"MAP",19,0.163265306122449,"50","0% biased agents"
"MAP",20,0.428571428571429,"50","0% biased agents"
"MAP",21,0.244897959183673,"50","0% biased agents"
"MAP",22,0.36734693877551,"50","0% biased agents"
"MAP",23,0.326530612244898,"50","0% biased agents"
"MAP",24,0.469387755102041,"50","0% biased agents"
"MAP",25,0.36734693877551,"50","0% biased agents"
"MAP",26,0.285714285714286,"50","0% biased agents"
"MAP",27,0.489795918367347,"50","0% biased agents"
"MAP",28,0.26530612244898,"50","0% biased agents"
"MAP",29,0.571428571428571,"50","0% biased agents"
"MAP",30,0.102040816326531,"50","0% biased agents"
"MAP",31,0.204081632653061,"50","0% biased agents"
"MAP",32,0.0816326530612245,"50","0% biased agents"
"MAP",33,0.204081632653061,"50","0% biased agents"
"MAP",34,0.0408163265306122,"50","0% biased agents"
"MAP",35,0.244897959183673,"50","0% biased agents"
"MAP",36,0.285714285714286,"50","0% biased agents"
"MAP",37,0.530612244897959,"50","0% biased agents"
"MAP",38,0.387755102040816,"50","0% biased agents"
"MAP",39,0.163265306122449,"50","0% biased agents"
"MAP",40,0.36734693877551,"50","0% biased agents"
"MAP",41,0.285714285714286,"50","0% biased agents"
"MAP",42,0.510204081632653,"50","0% biased agents"
"MAP",43,0.102040816326531,"50","0% biased agents"
"MAP",44,0.122448979591837,"50","0% biased agents"
"MAP",45,0.204081632653061,"50","0% biased agents"
"MAP",46,0.428571428571429,"50","0% biased agents"
"MAP",47,0.469387755102041,"50","0% biased agents"
"MAP",48,0.408163265306122,"50","0% biased agents"
"MAP",49,0.63265306122449,"50","0% biased agents"
"MAP",50,0.163265306122449,"50","0% biased agents"
"MAP",51,0.285714285714286,"50","0% biased agents"
"MAP",52,0.36734693877551,"50","0% biased agents"
"MAP",53,0.408163265306122,"50","0% biased agents"
"MAP",54,0.469387755102041,"50","0% biased agents"
"MAP",55,0.448979591836735,"50","0% biased agents"
"MAP",56,0.183673469387755,"50","0% biased agents"
"MAP",57,0.387755102040816,"50","0% biased agents"
"MAP",58,0.387755102040816,"50","0% biased agents"
"MAP",59,0.163265306122449,"50","0% biased agents"
"MAP",60,0.285714285714286,"50","0% biased agents"
"MAP",61,0.612244897959184,"50","0% biased agents"
"MAP",62,0.306122448979592,"50","0% biased agents"
"MAP",63,0.224489795918367,"50","0% biased agents"
"MAP",64,0.244897959183673,"50","0% biased agents"
"MAP",65,0.36734693877551,"50","0% biased agents"
"MAP",66,0.0816326530612245,"50","0% biased agents"
"MAP",67,0.530612244897959,"50","0% biased agents"
"MAP",68,0.163265306122449,"50","0% biased agents"
"MAP",69,0.224489795918367,"50","0% biased agents"
"MAP",70,0.244897959183673,"50","0% biased agents"
"MAP",71,0.489795918367347,"50","0% biased agents"
"MAP",72,0.204081632653061,"50","0% biased agents"
"MAP",73,0.469387755102041,"50","0% biased agents"
"MAP",74,0.204081632653061,"50","0% biased agents"
"MAP",75,0.183673469387755,"50","0% biased agents"
"MAP",76,0.163265306122449,"50","0% biased agents"
"MAP",77,0.204081632653061,"50","0% biased agents"
"MAP",78,0.204081632653061,"50","0% biased agents"
"MAP",79,0.224489795918367,"50","0% biased agents"
"MAP",80,0,"50","0% biased agents"
"MAP",81,0.163265306122449,"50","0% biased agents"
"MAP",82,0.0408163265306122,"50","0% biased agents"
"MAP",83,0.204081632653061,"50","0% biased agents"
"MAP",84,0.26530612244898,"50","0% biased agents"
"MAP",85,0.408163265306122,"50","0% biased agents"
"MAP",86,0.489795918367347,"50","0% biased agents"
"MAP",87,0.244897959183673,"50","0% biased agents"
"MAP",88,0.408163265306122,"50","0% biased agents"
"MAP",89,0.26530612244898,"50","0% biased agents"
"MAP",90,0.163265306122449,"50","0% biased agents"
"MAP",91,0.530612244897959,"50","0% biased agents"
"MAP",92,0.122448979591837,"50","0% biased agents"
"MAP",93,0.408163265306122,"50","0% biased agents"
"MAP",94,0.163265306122449,"50","0% biased agents"
"MAP",95,0.346938775510204,"50","0% biased agents"
"MAP",96,0.306122448979592,"50","0% biased agents"
"MAP",97,0.326530612244898,"50","0% biased agents"
"MAP",98,0.408163265306122,"50","0% biased agents"
"MAP",99,0.244897959183673,"50","0% biased agents"
"MAP",101,0.489795918367347,"50","0% biased agents"
"MAP",102,0.591836734693878,"50","0% biased agents"
"SAM",2,0.408163265306122,"50","0% biased agents"
"SAM",3,0.469387755102041,"50","0% biased agents"
"SAM",4,0.244897959183673,"50","0% biased agents"
"SAM",5,0.163265306122449,"50","0% biased agents"
"SAM",6,0.551020408163265,"50","0% biased agents"
"SAM",7,0.489795918367347,"50","0% biased agents"
"SAM",8,0.36734693877551,"50","0% biased agents"
"SAM",9,0.612244897959184,"50","0% biased agents"
"SAM",10,0.510204081632653,"50","0% biased agents"
"SAM",11,0.244897959183673,"50","0% biased agents"
"SAM",12,0.387755102040816,"50","0% biased agents"
"SAM",13,0.530612244897959,"50","0% biased agents"
"SAM",14,0.469387755102041,"50","0% biased agents"
"SAM",15,0.469387755102041,"50","0% biased agents"
"SAM",16,0.36734693877551,"50","0% biased agents"
"SAM",17,0.448979591836735,"50","0% biased agents"
"SAM",18,0.26530612244898,"50","0% biased agents"
"SAM",19,0.326530612244898,"50","0% biased agents"
"SAM",20,0.387755102040816,"50","0% biased agents"
"SAM",21,0.448979591836735,"50","0% biased agents"
"SAM",22,0.428571428571429,"50","0% biased agents"
"SAM",23,0.530612244897959,"50","0% biased agents"
"SAM",24,0.551020408163265,"50","0% biased agents"
"SAM",25,0.408163265306122,"50","0% biased agents"
"SAM",26,0.408163265306122,"50","0% biased agents"
"SAM",27,0.530612244897959,"50","0% biased agents"
"SAM",28,0.428571428571429,"50","0% biased agents"
"SAM",29,0.285714285714286,"50","0% biased agents"
"SAM",30,0.510204081632653,"50","0% biased agents"
"SAM",31,0.489795918367347,"50","0% biased agents"
"SAM",32,0.26530612244898,"50","0% biased agents"
"SAM",33,0.612244897959184,"50","0% biased agents"
"SAM",34,0.408163265306122,"50","0% biased agents"
"SAM",35,0.408163265306122,"50","0% biased agents"
"SAM",36,0.183673469387755,"50","0% biased agents"
"SAM",37,0.244897959183673,"50","0% biased agents"
"SAM",38,0.387755102040816,"50","0% biased agents"
"SAM",39,0.408163265306122,"50","0% biased agents"
"SAM",40,0.408163265306122,"50","0% biased agents"
"SAM",41,0.26530612244898,"50","0% biased agents"
"SAM",42,0.36734693877551,"50","0% biased agents"
"SAM",43,0.285714285714286,"50","0% biased agents"
"SAM",44,0.448979591836735,"50","0% biased agents"
"SAM",45,0.204081632653061,"50","0% biased agents"
"SAM",46,0.224489795918367,"50","0% biased agents"
"SAM",47,0.510204081632653,"50","0% biased agents"
"SAM",48,0.469387755102041,"50","0% biased agents"
"SAM",49,0.489795918367347,"50","0% biased agents"
"SAM",50,0.285714285714286,"50","0% biased agents"
"SAM",51,0.428571428571429,"50","0% biased agents"
"SAM",52,0.306122448979592,"50","0% biased agents"
"SAM",53,0.469387755102041,"50","0% biased agents"
"SAM",54,0.489795918367347,"50","0% biased agents"
"SAM",55,0.469387755102041,"50","0% biased agents"
"SAM",56,0.326530612244898,"50","0% biased agents"
"SAM",57,0.510204081632653,"50","0% biased agents"
"SAM",58,0.285714285714286,"50","0% biased agents"
"SAM",59,0.408163265306122,"50","0% biased agents"
"SAM",60,0.408163265306122,"50","0% biased agents"
"SAM",61,0.204081632653061,"50","0% biased agents"
"SAM",62,0.428571428571429,"50","0% biased agents"
"SAM",63,0.530612244897959,"50","0% biased agents"
"SAM",64,0.36734693877551,"50","0% biased agents"
"SAM",65,0.408163265306122,"50","0% biased agents"
"SAM",66,0.489795918367347,"50","0% biased agents"
"SAM",67,0.285714285714286,"50","0% biased agents"
"SAM",68,0.612244897959184,"50","0% biased agents"
"SAM",69,0.510204081632653,"50","0% biased agents"
"SAM",70,0.428571428571429,"50","0% biased agents"
"SAM",71,0.448979591836735,"50","0% biased agents"
"SAM",72,0.36734693877551,"50","0% biased agents"
"SAM",73,0.244897959183673,"50","0% biased agents"
"SAM",74,0.244897959183673,"50","0% biased agents"
"SAM",75,0.408163265306122,"50","0% biased agents"
"SAM",76,0.306122448979592,"50","0% biased agents"
"SAM",77,0.285714285714286,"50","0% biased agents"
"SAM",78,0.36734693877551,"50","0% biased agents"
"SAM",79,0.428571428571429,"50","0% biased agents"
"SAM",80,0.571428571428571,"50","0% biased agents"
"SAM",81,0.326530612244898,"50","0% biased agents"
"SAM",82,0.448979591836735,"50","0% biased agents"
"SAM",83,0.346938775510204,"50","0% biased agents"
"SAM",84,0.428571428571429,"50","0% biased agents"
"SAM",85,0.693877551020408,"50","0% biased agents"
"SAM",86,0.36734693877551,"50","0% biased agents"
"SAM",87,0.448979591836735,"50","0% biased agents"
"SAM",88,0.36734693877551,"50","0% biased agents"
"SAM",89,0.306122448979592,"50","0% biased agents"
"SAM",90,0.510204081632653,"50","0% biased agents"
"SAM",91,0.285714285714286,"50","0% biased agents"
"SAM",92,0.26530612244898,"50","0% biased agents"
"SAM",93,0.448979591836735,"50","0% biased agents"
"SAM",94,0.448979591836735,"50","0% biased agents"
"SAM",95,0.326530612244898,"50","0% biased agents"
"SAM",96,0.469387755102041,"50","0% biased agents"
"SAM",97,0.326530612244898,"50","0% biased agents"
"SAM",98,0.408163265306122,"50","0% biased agents"
"SAM",99,0.326530612244898,"50","0% biased agents"
"SAM",101,0.346938775510204,"50","0% biased agents"
"SAM",102,0.36734693877551,"50","0% biased agents"
"MAP",2,0.35678391959799,"200","50% biased agents"
"MAP",3,0.341708542713568,"200","50% biased agents"
"MAP",4,0.346733668341709,"200","50% biased agents"
"MAP",5,0.442211055276382,"200","50% biased agents"
"MAP",6,0.321608040201005,"200","50% biased agents"
"MAP",7,0.402010050251256,"200","50% biased agents"
"MAP",8,0.447236180904523,"200","50% biased agents"
"MAP",9,0.417085427135678,"200","50% biased agents"
"MAP",10,0.301507537688442,"200","50% biased agents"
"MAP",11,0.552763819095477,"200","50% biased agents"
"MAP",12,0.517587939698492,"200","50% biased agents"
"MAP",13,0.452261306532663,"200","50% biased agents"
"MAP",14,0.467336683417085,"200","50% biased agents"
"MAP",15,0.241206030150754,"200","50% biased agents"
"MAP",16,0.246231155778894,"200","50% biased agents"
"MAP",17,0.477386934673367,"200","50% biased agents"
"MAP",18,0.42713567839196,"200","50% biased agents"
"MAP",19,0.251256281407035,"200","50% biased agents"
"MAP",20,0.407035175879397,"200","50% biased agents"
"MAP",21,0.477386934673367,"200","50% biased agents"
"MAP",22,0.316582914572864,"200","50% biased agents"
"MAP",23,0.402010050251256,"200","50% biased agents"
"MAP",24,0.512562814070352,"200","50% biased agents"
"MAP",25,0.190954773869347,"200","50% biased agents"
"MAP",26,0.291457286432161,"200","50% biased agents"
"MAP",27,0.336683417085427,"200","50% biased agents"
"MAP",28,0.467336683417085,"200","50% biased agents"
"MAP",29,0.522613065326633,"200","50% biased agents"
"MAP",30,0.326633165829146,"200","50% biased agents"
"MAP",31,0.261306532663317,"200","50% biased agents"
"MAP",32,0.236180904522613,"200","50% biased agents"
"MAP",33,0.35678391959799,"200","50% biased agents"
"MAP",34,0.562814070351759,"200","50% biased agents"
"MAP",35,0.276381909547739,"200","50% biased agents"
"MAP",36,0.4321608040201,"200","50% biased agents"
"MAP",37,0.527638190954774,"200","50% biased agents"
"MAP",38,0.487437185929648,"200","50% biased agents"
"MAP",39,0.236180904522613,"200","50% biased agents"
"MAP",40,0.527638190954774,"200","50% biased agents"
"MAP",41,0.281407035175879,"200","50% biased agents"
"MAP",42,0.50251256281407,"200","50% biased agents"
"MAP",43,0.407035175879397,"200","50% biased agents"
"MAP",44,0.492462311557789,"200","50% biased agents"
"MAP",45,0.110552763819095,"200","50% biased agents"
"MAP",46,0.341708542713568,"200","50% biased agents"
"MAP",47,0.306532663316583,"200","50% biased agents"
"MAP",48,0.537688442211055,"200","50% biased agents"
"MAP",49,0.251256281407035,"200","50% biased agents"
"MAP",50,0.0201005025125628,"200","50% biased agents"
"MAP",51,0.301507537688442,"200","50% biased agents"
"MAP",52,0.512562814070352,"200","50% biased agents"
"MAP",53,0.190954773869347,"200","50% biased agents"
"MAP",54,0.341708542713568,"200","50% biased agents"
"MAP",55,0.407035175879397,"200","50% biased agents"
"MAP",56,0.417085427135678,"200","50% biased agents"
"MAP",57,0.472361809045226,"200","50% biased agents"
"MAP",58,0.371859296482412,"200","50% biased agents"
"MAP",59,0.437185929648241,"200","50% biased agents"
"MAP",60,0.412060301507538,"200","50% biased agents"
"MAP",61,0.125628140703518,"200","50% biased agents"
"MAP",62,0.4321608040201,"200","50% biased agents"
"MAP",63,0.351758793969849,"200","50% biased agents"
"MAP",64,0.296482412060302,"200","50% biased agents"
"MAP",65,0.42713567839196,"200","50% biased agents"
"MAP",66,0.35678391959799,"200","50% biased agents"
"MAP",67,0.522613065326633,"200","50% biased agents"
"MAP",68,0.452261306532663,"200","50% biased agents"
"MAP",69,0.281407035175879,"200","50% biased agents"
"MAP",70,0.376884422110553,"200","50% biased agents"
"MAP",71,0.462311557788945,"200","50% biased agents"
"MAP",72,0.261306532663317,"200","50% biased agents"
"MAP",73,0.271356783919598,"200","50% biased agents"
"MAP",74,0.316582914572864,"200","50% biased agents"
"MAP",75,0.35678391959799,"200","50% biased agents"
"MAP",76,0.311557788944724,"200","50% biased agents"
"MAP",77,0.452261306532663,"200","50% biased agents"
"MAP",78,0.407035175879397,"200","50% biased agents"
"MAP",79,0.422110552763819,"200","50% biased agents"
"MAP",80,0.402010050251256,"200","50% biased agents"
"MAP",81,0.251256281407035,"200","50% biased agents"
"MAP",82,0.266331658291457,"200","50% biased agents"
"MAP",83,0.185929648241206,"200","50% biased agents"
"MAP",84,0.492462311557789,"200","50% biased agents"
"MAP",85,0.42713567839196,"200","50% biased agents"
"MAP",86,0.331658291457286,"200","50% biased agents"
"MAP",87,0.472361809045226,"200","50% biased agents"
"MAP",88,0.135678391959799,"200","50% biased agents"
"MAP",89,0.110552763819095,"200","50% biased agents"
"MAP",90,0.391959798994975,"200","50% biased agents"
"MAP",91,0.517587939698492,"200","50% biased agents"
"MAP",92,0.407035175879397,"200","50% biased agents"
"MAP",93,0.346733668341709,"200","50% biased agents"
"MAP",94,0.467336683417085,"200","50% biased agents"
"MAP",95,0.472361809045226,"200","50% biased agents"
"MAP",96,0.477386934673367,"200","50% biased agents"
"MAP",97,0.195979899497487,"200","50% biased agents"
"MAP",98,0.271356783919598,"200","50% biased agents"
"MAP",99,0.291457286432161,"200","50% biased agents"
"MAP",101,0.457286432160804,"200","50% biased agents"
"MAP",102,0.351758793969849,"200","50% biased agents"
"SAM",2,0.492462311557789,"200","50% biased agents"
"SAM",3,0.412060301507538,"200","50% biased agents"
"SAM",4,0.487437185929648,"200","50% biased agents"
"SAM",5,0.442211055276382,"200","50% biased agents"
"SAM",6,0.331658291457286,"200","50% biased agents"
"SAM",7,0.271356783919598,"200","50% biased agents"
"SAM",8,0.437185929648241,"200","50% biased agents"
"SAM",9,0.326633165829146,"200","50% biased agents"
"SAM",10,0.527638190954774,"200","50% biased agents"
"SAM",11,0.35678391959799,"200","50% biased agents"
"SAM",12,0.4321608040201,"200","50% biased agents"
"SAM",13,0.301507537688442,"200","50% biased agents"
"SAM",14,0.341708542713568,"200","50% biased agents"
"SAM",15,0.547738693467337,"200","50% biased agents"
"SAM",16,0.4321608040201,"200","50% biased agents"
"SAM",17,0.391959798994975,"200","50% biased agents"
"SAM",18,0.447236180904523,"200","50% biased agents"
"SAM",19,0.291457286432161,"200","50% biased agents"
"SAM",20,0.366834170854271,"200","50% biased agents"
"SAM",21,0.376884422110553,"200","50% biased agents"
"SAM",22,0.492462311557789,"200","50% biased agents"
"SAM",23,0.321608040201005,"200","50% biased agents"
"SAM",24,0.4321608040201,"200","50% biased agents"
"SAM",25,0.306532663316583,"200","50% biased agents"
"SAM",26,0.532663316582915,"200","50% biased agents"
"SAM",27,0.21105527638191,"200","50% biased agents"
"SAM",28,0.49748743718593,"200","50% biased agents"
"SAM",29,0.331658291457286,"200","50% biased agents"
"SAM",30,0.371859296482412,"200","50% biased agents"
"SAM",31,0.437185929648241,"200","50% biased agents"
"SAM",32,0.371859296482412,"200","50% biased agents"
"SAM",33,0.487437185929648,"200","50% biased agents"
"SAM",34,0.412060301507538,"200","50% biased agents"
"SAM",35,0.447236180904523,"200","50% biased agents"
"SAM",36,0.522613065326633,"200","50% biased agents"
"SAM",37,0.422110552763819,"200","50% biased agents"
"SAM",38,0.472361809045226,"200","50% biased agents"
"SAM",39,0.42713567839196,"200","50% biased agents"
"SAM",40,0.482412060301508,"200","50% biased agents"
"SAM",41,0.311557788944724,"200","50% biased agents"
"SAM",42,0.547738693467337,"200","50% biased agents"
"SAM",43,0.261306532663317,"200","50% biased agents"
"SAM",44,0.201005025125628,"200","50% biased agents"
"SAM",45,0.201005025125628,"200","50% biased agents"
"SAM",46,0.391959798994975,"200","50% biased agents"
"SAM",47,0.331658291457286,"200","50% biased agents"
"SAM",48,0.261306532663317,"200","50% biased agents"
"SAM",49,0.562814070351759,"200","50% biased agents"
"SAM",50,0.422110552763819,"200","50% biased agents"
"SAM",51,0.190954773869347,"200","50% biased agents"
"SAM",52,0.326633165829146,"200","50% biased agents"
"SAM",53,0.291457286432161,"200","50% biased agents"
"SAM",54,0.291457286432161,"200","50% biased agents"
"SAM",55,0.517587939698492,"200","50% biased agents"
"SAM",56,0.21105527638191,"200","50% biased agents"
"SAM",57,0.386934673366834,"200","50% biased agents"
"SAM",58,0.42713567839196,"200","50% biased agents"
"SAM",59,0.407035175879397,"200","50% biased agents"
"SAM",60,0.301507537688442,"200","50% biased agents"
"SAM",61,0.447236180904523,"200","50% biased agents"
"SAM",62,0.477386934673367,"200","50% biased agents"
"SAM",63,0.366834170854271,"200","50% biased agents"
"SAM",64,0.366834170854271,"200","50% biased agents"
"SAM",65,0.316582914572864,"200","50% biased agents"
"SAM",66,0.457286432160804,"200","50% biased agents"
"SAM",67,0.221105527638191,"200","50% biased agents"
"SAM",68,0.291457286432161,"200","50% biased agents"
"SAM",69,0.467336683417085,"200","50% biased agents"
"SAM",70,0.251256281407035,"200","50% biased agents"
"SAM",71,0.206030150753769,"200","50% biased agents"
"SAM",72,0.482412060301508,"200","50% biased agents"
"SAM",73,0.241206030150754,"200","50% biased agents"
"SAM",74,0.562814070351759,"200","50% biased agents"
"SAM",75,0.291457286432161,"200","50% biased agents"
"SAM",76,0.291457286432161,"200","50% biased agents"
"SAM",77,0.241206030150754,"200","50% biased agents"
"SAM",78,0.241206030150754,"200","50% biased agents"
"SAM",79,0.266331658291457,"200","50% biased agents"
"SAM",80,0.376884422110553,"200","50% biased agents"
"SAM",81,0.351758793969849,"200","50% biased agents"
"SAM",82,0.376884422110553,"200","50% biased agents"
"SAM",83,0.402010050251256,"200","50% biased agents"
"SAM",84,0.321608040201005,"200","50% biased agents"
"SAM",85,0.487437185929648,"200","50% biased agents"
"SAM",86,0.251256281407035,"200","50% biased agents"
"SAM",87,0.452261306532663,"200","50% biased agents"
"SAM",88,0.296482412060302,"200","50% biased agents"
"SAM",89,0.291457286432161,"200","50% biased agents"
"SAM",90,0.492462311557789,"200","50% biased agents"
"SAM",91,0.492462311557789,"200","50% biased agents"
"SAM",92,0.246231155778894,"200","50% biased agents"
"SAM",93,0.336683417085427,"200","50% biased agents"
"SAM",94,0.42713567839196,"200","50% biased agents"
"SAM",95,0.221105527638191,"200","50% biased agents"
"SAM",96,0.301507537688442,"200","50% biased agents"
"SAM",97,0.492462311557789,"200","50% biased agents"
"SAM",98,0.396984924623116,"200","50% biased agents"
"SAM",99,0.351758793969849,"200","50% biased agents"
"SAM",101,0.371859296482412,"200","50% biased agents"
"SAM",102,0.386934673366834,"200","50% biased agents"
"MAP",2,0.369127516778524,"150","50% biased agents"
"MAP",3,0.36241610738255,"150","50% biased agents"
"MAP",4,0.335570469798658,"150","50% biased agents"
"MAP",5,0.429530201342282,"150","50% biased agents"
"MAP",6,0.295302013422819,"150","50% biased agents"
"MAP",7,0.429530201342282,"150","50% biased agents"
"MAP",8,0.429530201342282,"150","50% biased agents"
"MAP",9,0.422818791946309,"150","50% biased agents"
"MAP",10,0.348993288590604,"150","50% biased agents"
"MAP",11,0.557046979865772,"150","50% biased agents"
"MAP",12,0.590604026845638,"150","50% biased agents"
"MAP",13,0.463087248322148,"150","50% biased agents"
"MAP",14,0.463087248322148,"150","50% biased agents"
"MAP",15,0.228187919463087,"150","50% biased agents"
"MAP",16,0.268456375838926,"150","50% biased agents"
"MAP",17,0.469798657718121,"150","50% biased agents"
"MAP",18,0.395973154362416,"150","50% biased agents"
"MAP",19,0.268456375838926,"150","50% biased agents"
"MAP",20,0.436241610738255,"150","50% biased agents"
"MAP",21,0.456375838926175,"150","50% biased agents"
"MAP",22,0.268456375838926,"150","50% biased agents"
"MAP",23,0.429530201342282,"150","50% biased agents"
"MAP",24,0.530201342281879,"150","50% biased agents"
"MAP",25,0.147651006711409,"150","50% biased agents"
"MAP",26,0.288590604026846,"150","50% biased agents"
"MAP",27,0.328859060402685,"150","50% biased agents"
"MAP",28,0.469798657718121,"150","50% biased agents"
"MAP",29,0.543624161073825,"150","50% biased agents"
"MAP",30,0.335570469798658,"150","50% biased agents"
"MAP",31,0.281879194630872,"150","50% biased agents"
"MAP",32,0.208053691275168,"150","50% biased agents"
"MAP",33,0.38255033557047,"150","50% biased agents"
"MAP",34,0.563758389261745,"150","50% biased agents"
"MAP",35,0.288590604026846,"150","50% biased agents"
"MAP",36,0.483221476510067,"150","50% biased agents"
"MAP",37,0.536912751677852,"150","50% biased agents"
"MAP",38,0.516778523489933,"150","50% biased agents"
"MAP",39,0.187919463087248,"150","50% biased agents"
"MAP",40,0.516778523489933,"150","50% biased agents"
"MAP",41,0.25503355704698,"150","50% biased agents"
"MAP",42,0.530201342281879,"150","50% biased agents"
"MAP",43,0.402684563758389,"150","50% biased agents"
"MAP",44,0.456375838926175,"150","50% biased agents"
"MAP",45,0.0738255033557047,"150","50% biased agents"
"MAP",46,0.322147651006711,"150","50% biased agents"
"MAP",47,0.275167785234899,"150","50% biased agents"
"MAP",48,0.483221476510067,"150","50% biased agents"
"MAP",49,0.241610738255034,"150","50% biased agents"
"MAP",50,0.0268456375838926,"150","50% biased agents"
"MAP",51,0.281879194630872,"150","50% biased agents"
"MAP",52,0.516778523489933,"150","50% biased agents"
"MAP",53,0.174496644295302,"150","50% biased agents"
"MAP",54,0.322147651006711,"150","50% biased agents"
"MAP",55,0.422818791946309,"150","50% biased agents"
"MAP",56,0.409395973154362,"150","50% biased agents"
"MAP",57,0.503355704697987,"150","50% biased agents"
"MAP",58,0.348993288590604,"150","50% biased agents"
"MAP",59,0.469798657718121,"150","50% biased agents"
"MAP",60,0.389261744966443,"150","50% biased agents"
"MAP",61,0.140939597315436,"150","50% biased agents"
"MAP",62,0.436241610738255,"150","50% biased agents"
"MAP",63,0.328859060402685,"150","50% biased agents"
"MAP",64,0.328859060402685,"150","50% biased agents"
"MAP",65,0.422818791946309,"150","50% biased agents"
"MAP",66,0.315436241610738,"150","50% biased agents"
"MAP",67,0.523489932885906,"150","50% biased agents"
"MAP",68,0.456375838926175,"150","50% biased agents"
"MAP",69,0.268456375838926,"150","50% biased agents"
